Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Filled Price,Ambiguous Flag,QtyMismatch,TotalMismatch
1721366,Smoothie,5,4.0,20.0,Digital Wallet,In-store,2023-04-09,4.0,False,False,False
3924170,Tea,3,1.5,4.5,Credit Card,In-store,2023-08-07,1.5,False,False,False
6206421,Sandwich,2,4.0,8.0,,In-store,2023-04-06,4.0,False,False,False
3740465,Cookie,4,1.0,4.0,Digital Wallet,,2023-03-08,1.0,False,False,False
5227798,Salad,4,5.0,20.0,Cash,,2023-09-02,5.0,False,False,False
9374286,Coffee,5,2.0,10.0,Cash,In-store,2023-08-07,2.0,False,False,False
6577619,Salad,3,5.0,15.0,Credit Card,In-store,2023-07-22,5.0,False,False,False
5154112,Cake,3,3.0,9.0,Credit Card,Takeaway,,3.0,False,False,False
5209716,Cookie,5,1.0,5.0,Cash,,2023-10-06,,False,False,False
6412590,Salad,1,5.0,5.0,Digital Wallet,,2023-06-12,5.0,False,False,False
1577802,Juice,2,3.0,6.0,Credit Card,In-store,2023-11-29,3.0,False,False,False
3202346,Salad,2,5.0,10.0,,In-store,2023-11-19,5.0,False,False,False
2141924,Salad,5,5.0,25.0,Cash,In-store,2023-11-27,5.0,False,False,False
6775972,Coffee,3,2.0,6.0,Credit Card,,2023-09-15,2.0,False,False,False
8799599,Coffee,1,2.0,2.0,Credit Card,UNKNOWN,2023-09-10,2.0,False,False,False
2866735,Cookie,4,1.0,4.0,Cash,Takeaway,2023-03-13,1.0,False,False,False
2199500,Smoothie,1,4.0,4.0,Credit Card,,2023-04-04,4.0,False,False,False
3402368,Tea,2,1.5,3.0,,In-store,2023-02-01,,False,False,False
8279269,Smoothie,4,4.0,16.0,Digital Wallet,,2023-06-14,4.0,False,False,False
2829951,Smoothie,4,4.0,16.0,Credit Card,,2023-06-28,4.0,False,False,False
6748374,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-07-24,5.0,False,False,False
5056971,Tea,4,1.5,6.0,Cash,Takeaway,2023-08-22,1.5,False,False,False
8675052,Cookie,3,1.0,3.0,Credit Card,,2023-11-23,1.0,False,False,False
6481150,Salad,4,5.0,20.0,Digital Wallet,In-store,2023-03-30,5.0,False,False,False
2371827,Cookie,5,1.0,5.0,Cash,In-store,2023-04-03,1.0,False,False,False
3677109,Cake,5,3.0,15.0,Digital Wallet,,2023-12-02,3.0,False,False,False
5457767,Cake,3,3.0,9.0,Cash,In-store,2023-08-14,3.0,False,False,False
1704642,,5,3.0,15.0,Digital Wallet,In-store,,,True,False,False
3661311,Juice,2,3.0,6.0,Digital Wallet,,2023-04-30,3.0,False,False,False
5520841,Cake,1,3.0,3.0,,Takeaway,2023-09-04,3.0,False,False,False
6443522,Smoothie,4,4.0,16.0,Digital Wallet,In-store,2023-06-22,4.0,False,False,False
4907008,Coffee,3,2.0,6.0,,In-store,2023-10-30,2.0,False,False,False
9833793,Cookie,1,1.0,1.0,,Takeaway,2023-12-01,1.0,False,False,False
6297375,Coffee,5,2.0,10.0,,,2023-07-16,2.0,False,False,False
1641000,Sandwich,2,4.0,8.0,Cash,,2023-08-19,4.0,False,False,False
8588174,Salad,3,5.0,15.0,,In-store,2023-02-07,,False,False,False
1228888,Cookie,1,1.0,1.0,Credit Card,In-store,2023-10-05,1.0,False,False,False
2917349,Tea,4,1.5,6.0,,,2023-01-15,1.5,False,False,False
8099578,Coffee,3,2.0,6.0,ERROR,Takeaway,2023-03-02,2.0,False,False,False
9949241,Salad,1,5.0,5.0,,In-store,2023-07-26,5.0,False,False,False
5662517,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-01-05,1.5,False,False,False
3221795,Sandwich,5,4.0,20.0,Cash,,2023-10-01,4.0,False,False,False
8432624,Juice,3,3.0,9.0,Cash,Takeaway,2023-06-24,3.0,False,False,False
1883231,Juice,5,3.0,15.0,ERROR,In-store,2023-10-21,3.0,False,False,False
2490699,Coffee,1,2.0,2.0,Cash,,2023-10-05,2.0,False,False,False
1898102,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-10-17,3.0,False,False,False
9614646,Coffee,3,2.0,6.0,,In-store,2023-03-18,2.0,False,False,False
6142529,Tea,5,1.5,7.5,Credit Card,In-store,2023-07-21,1.5,False,False,False
9279935,Coffee,2,2.0,4.0,Digital Wallet,In-store,2023-06-02,2.0,False,False,False
3233211,Tea,2,1.5,3.0,,Takeaway,2023-06-07,1.5,False,False,False
1607650,Cookie,2,1.0,2.0,,UNKNOWN,2023-04-27,1.0,False,False,False
1873852,,3,3.0,9.0,Digital Wallet,Takeaway,2023-07-07,,True,False,False
2501656,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-07-02,3.0,False,False,False
6125085,,3,3.0,9.0,,Takeaway,2023-05-24,,True,False,False
8917809,Salad,5,5.0,25.0,Cash,,2023-07-29,5.0,False,False,False
8850815,Smoothie,5,4.0,20.0,,,2023-07-23,4.0,False,False,False
6959065,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-05-05,2.0,False,False,False
4784154,Tea,5,1.5,7.5,Credit Card,In-store,2023-09-06,1.5,False,False,False
1893337,Cake,2,3.0,6.0,,Takeaway,2023-05-16,3.0,False,False,False
4865947,Tea,2,1.5,3.0,Cash,Takeaway,,1.5,False,False,False
5468350,Salad,4,5.0,20.0,Credit Card,In-store,,5.0,False,False,False
6907555,Tea,2,1.5,3.0,Credit Card,,2023-09-21,1.5,False,False,False
2437751,Sandwich,1,4.0,4.0,,In-store,2023-03-18,4.0,False,False,False
8285283,Juice,5,3.0,15.0,Digital Wallet,,2023-09-21,3.0,False,False,False
4795208,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-05-03,4.0,False,False,False
5426405,Tea,5,1.5,7.5,,In-store,2023-11-26,1.5,False,False,False
6794035,Sandwich,1,4.0,4.0,Digital Wallet,,2023-11-04,4.0,False,False,False
6265760,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-06-21,3.0,False,False,False
9905396,Salad,1,5.0,5.0,,,2023-08-20,5.0,False,False,False
1955127,Juice,5,3.0,15.0,,In-store,2023-02-18,3.0,False,False,False
1296879,Cake,1,3.0,3.0,,Takeaway,2023-11-17,3.0,False,False,False
8882176,Cookie,4,1.0,4.0,Cash,Takeaway,2023-03-28,1.0,False,False,False
7052672,Juice,1,3.0,3.0,ERROR,In-store,2023-06-29,3.0,False,False,False
3492861,Cookie,5,1.0,5.0,Cash,,2023-11-09,1.0,False,False,False
3655322,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-10-03,3.0,False,False,False
7584389,Coffee,4,2.0,8.0,Cash,,2023-03-09,2.0,False,False,False
5734319,Coffee,5,2.0,10.0,Cash,Takeaway,2023-06-01,2.0,False,False,False
2535662,Juice,1,3.0,3.0,Cash,ERROR,2023-05-01,3.0,False,False,False
8436360,Juice,2,3.0,6.0,,,2023-12-16,3.0,False,False,False
1370465,Cookie,4,1.0,4.0,Digital Wallet,,2023-03-25,1.0,False,False,False
7343660,Salad,5,5.0,25.0,Credit Card,In-store,2023-08-06,5.0,False,False,False
7777602,Salad,1,5.0,5.0,Cash,,2023-04-26,5.0,False,False,False
3430805,Juice,4,3.0,12.0,Credit Card,,2023-11-12,3.0,False,False,False
3886176,Cookie,4,1.0,4.0,Cash,,,1.0,False,False,False
8219472,Cookie,4,1.0,4.0,Credit Card,,2023-11-09,1.0,False,False,False
7171303,Sandwich,1,4.0,4.0,,,2023-04-30,4.0,False,False,False
2330694,Salad,3,5.0,15.0,Cash,In-store,2023-05-31,5.0,False,False,False
4476076,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-03-26,4.0,False,False,False
4183749,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-01-25,3.0,False,False,False
8132145,Tea,1,1.5,1.5,Digital Wallet,,2023-08-04,1.5,False,False,False
9286960,Cookie,3,1.0,3.0,Cash,,2023-12-26,1.0,False,False,False
6901619,Tea,2,1.5,3.0,Digital Wallet,In-store,2023-10-16,1.5,False,False,False
6699343,Juice,3,3.0,9.0,,Takeaway,2023-10-31,3.0,False,False,False
4461853,Cake,5,3.0,15.0,Credit Card,In-store,,3.0,False,False,False
2184573,Tea,4,1.5,6.0,,Takeaway,2023-04-26,1.5,False,False,False
4779439,,4,3.0,12.0,,In-store,2023-08-23,,True,False,False
1789504,Salad,1,5.0,5.0,Credit Card,,2023-06-12,,False,False,False
6337189,Cake,1,3.0,3.0,,,2023-04-11,3.0,False,False,False
6071905,Cake,1,3.0,3.0,,In-store,2023-11-06,3.0,False,False,False
7847913,Smoothie,3,4.0,12.0,Digital Wallet,In-store,2023-05-17,4.0,False,False,False
1792405,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-07-06,1.5,False,False,False
6101067,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-09-05,4.0,False,False,False
2260070,Salad,1,5.0,5.0,Cash,,2023-10-06,5.0,False,False,False
5641209,Salad,3,5.0,15.0,,Takeaway,2023-12-03,5.0,False,False,False
3994585,Cake,3,3.0,9.0,Digital Wallet,In-store,2023-07-24,3.0,False,False,False
5202752,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-05-08,4.0,False,False,False
8714850,Juice,5,3.0,15.0,Cash,In-store,2023-04-30,3.0,False,False,False
3504925,Smoothie,5,4.0,20.0,Cash,,2023-09-21,4.0,False,False,False
4919285,Coffee,4,2.0,8.0,Cash,Takeaway,2023-10-15,2.0,False,False,False
4876398,Salad,2,5.0,10.0,Cash,,2023-04-21,5.0,False,False,False
5456362,Smoothie,4,4.0,16.0,Credit Card,,2023-07-06,4.0,False,False,False
4377249,Coffee,3,2.0,6.0,Digital Wallet,,2023-07-26,2.0,False,False,False
6566716,Coffee,1,2.0,2.0,Credit Card,,2023-01-01,2.0,False,False,False
1571824,Cookie,4,1.0,4.0,Cash,Takeaway,2023-10-16,1.0,False,False,False
3920273,Smoothie,4,4.0,16.0,Digital Wallet,In-store,2023-09-05,4.0,False,False,False
8222593,Sandwich,4,4.0,16.0,Credit Card,,2023-05-11,4.0,False,False,False
5054719,Sandwich,2,4.0,8.0,Credit Card,UNKNOWN,2023-04-17,4.0,False,False,False
2242015,Tea,2,1.5,3.0,Cash,ERROR,2023-08-26,1.5,False,False,False
5208377,Tea,2,1.5,3.0,,Takeaway,2023-03-06,,False,False,False
1322520,Salad,5,5.0,25.0,Cash,,2023-07-12,,False,False,False
7268387,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-04-09,3.0,False,False,False
6268823,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-04-18,4.0,False,False,False
5578828,Cookie,4,1.0,4.0,Cash,In-store,2023-05-12,1.0,False,False,False
5727550,Coffee,3,2.0,6.0,Digital Wallet,,2023-10-11,2.0,False,False,False
9597063,Coffee,2,2.0,4.0,Digital Wallet,In-store,2023-07-20,2.0,False,False,False
6867132,Cake,2,3.0,6.0,Cash,In-store,2023-02-01,3.0,False,False,False
1971865,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-04-11,3.0,False,False,False
6067546,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-08-25,1.5,False,False,False
3699636,Salad,3,5.0,15.0,Digital Wallet,ERROR,2023-01-12,,False,False,False
6724588,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-10-16,3.0,False,False,False
2929426,Salad,5,5.0,25.0,Cash,Takeaway,2023-01-29,5.0,False,False,False
9669749,Salad,4,5.0,20.0,Credit Card,,2023-03-26,5.0,False,False,False
9105374,Juice,4,3.0,12.0,Digital Wallet,In-store,2023-01-25,3.0,False,False,False
6553641,Salad,1,5.0,5.0,Cash,In-store,,5.0,False,False,False
3346749,Tea,2,1.5,3.0,,,2023-05-06,1.5,False,False,False
5594043,Cake,4,3.0,12.0,Cash,,2023-06-22,3.0,False,False,False
1170807,Smoothie,5,4.0,20.0,,In-store,2023-09-15,4.0,False,False,False
2882571,Cake,1,3.0,3.0,Credit Card,In-store,2023-05-24,3.0,False,False,False
6640488,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-04-01,1.5,False,False,False
7621512,Salad,4,5.0,20.0,Digital Wallet,In-store,2023-07-24,5.0,False,False,False
9529846,Smoothie,5,4.0,20.0,,,2023-09-23,4.0,False,False,False
3338458,Cake,5,3.0,15.0,Cash,,2023-10-27,3.0,False,False,False
3104867,Juice,3,3.0,9.0,Digital Wallet,,2023-03-28,3.0,False,False,False
9286019,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-05-28,4.0,False,False,False
1923263,Sandwich,4,4.0,16.0,Digital Wallet,In-store,2023-03-12,4.0,False,False,False
3172621,Sandwich,4,4.0,16.0,,Takeaway,2023-10-15,4.0,False,False,False
5830991,Cookie,4,1.0,4.0,ERROR,Takeaway,2023-11-07,1.0,False,False,False
8719561,,3,3.0,9.0,ERROR,ERROR,2023-09-13,,True,False,False
7396497,,5,4.0,20.0,Credit Card,In-store,2023-02-10,,True,False,False
7629728,Coffee,4,2.0,8.0,Digital Wallet,In-store,2023-12-15,2.0,False,False,False
2831842,Cake,2,3.0,6.0,,ERROR,2023-05-20,3.0,False,False,False
8903958,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-11-12,3.0,False,False,False
8951525,Juice,3,3.0,9.0,,,2023-06-08,3.0,False,False,False
7511261,Juice,3,3.0,9.0,ERROR,,2023-03-26,3.0,False,False,False
3896128,Cake,1,3.0,3.0,,In-store,2023-01-04,3.0,False,False,False
6554101,Smoothie,3,4.0,12.0,,,2023-02-15,4.0,False,False,False
3500571,Juice,3,3.0,9.0,,Takeaway,2023-05-03,3.0,False,False,False
6761273,Juice,5,3.0,15.0,Digital Wallet,UNKNOWN,2023-10-13,3.0,False,False,False
6076602,Tea,4,1.5,6.0,Credit Card,In-store,2023-02-07,1.5,False,False,False
9196658,Cookie,1,1.0,1.0,,Takeaway,2023-06-12,1.0,False,False,False
7330330,Cookie,2,1.0,2.0,,In-store,2023-10-16,1.0,False,False,False
8953489,Juice,5,3.0,15.0,,In-store,,3.0,False,False,False
2340643,Salad,5,5.0,25.0,Cash,In-store,2023-01-05,5.0,False,False,False
4397349,Sandwich,2,4.0,8.0,UNKNOWN,,2023-06-08,4.0,False,False,False
1072984,Tea,4,1.5,6.0,Digital Wallet,,2023-01-11,1.5,False,False,False
3238759,Sandwich,5,4.0,20.0,Digital Wallet,In-store,2023-07-20,4.0,False,False,False
9802771,Smoothie,2,4.0,8.0,ERROR,,2023-02-11,4.0,False,False,False
3858607,Salad,5,5.0,25.0,Digital Wallet,,2023-12-02,5.0,False,False,False
3585602,Juice,2,3.0,6.0,Cash,In-store,2023-04-17,3.0,False,False,False
8096618,Coffee,4,2.0,8.0,Digital Wallet,In-store,2023-02-20,2.0,False,False,False
8363711,Smoothie,2,4.0,8.0,,In-store,2023-05-21,4.0,False,False,False
2639283,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-08-13,3.0,False,False,False
1505837,Sandwich,3,4.0,12.0,Credit Card,In-store,2023-12-15,4.0,False,False,False
2566299,Juice,2,3.0,6.0,Cash,,2023-08-20,3.0,False,False,False
7292790,Cookie,4,1.0,4.0,Cash,In-store,2023-06-13,1.0,False,False,False
7631496,Cookie,3,1.0,3.0,Digital Wallet,In-store,2023-11-05,1.0,False,False,False
6251282,Juice,4,3.0,12.0,Cash,,2023-11-15,3.0,False,False,False
6266750,Sandwich,1,4.0,4.0,Cash,,2023-04-21,4.0,False,False,False
6770844,Juice,1,3.0,3.0,Digital Wallet,In-store,2023-05-08,3.0,False,False,False
4152460,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-05-01,4.0,False,False,False
4699911,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-07-21,2.0,False,False,False
3472433,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-10-29,2.0,False,False,False
7179827,Juice,4,3.0,12.0,Credit Card,In-store,2023-06-28,3.0,False,False,False
7568112,Salad,5,5.0,25.0,Cash,,2023-06-29,5.0,False,False,False
9800351,Tea,3,1.5,4.5,Cash,ERROR,2023-06-16,1.5,False,False,False
4216821,Tea,2,1.5,3.0,,,2023-07-02,1.5,False,False,False
6378070,,3,4.0,12.0,Digital Wallet,,2023-09-26,,True,False,False
2889185,,2,4.0,8.0,ERROR,,2023-10-21,,True,False,False
5188872,Cake,3,3.0,9.0,,In-store,2023-07-21,3.0,False,False,False
9927220,Juice,5,3.0,15.0,Cash,,2023-09-14,3.0,False,False,False
5118799,Cookie,2,1.0,2.0,Cash,Takeaway,2023-04-23,1.0,False,False,False
2110490,Salad,1,5.0,5.0,Cash,In-store,2023-08-29,,False,False,False
7187578,Salad,5,5.0,25.0,,In-store,2023-11-20,5.0,False,False,False
4914203,Coffee,1,2.0,2.0,Credit Card,,2023-12-02,,False,False,False
6046363,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-03-20,4.0,False,False,False
2920578,Smoothie,4,4.0,16.0,Cash,,2023-09-06,4.0,False,False,False
7117210,Juice,4,3.0,12.0,Digital Wallet,In-store,2023-09-25,3.0,False,False,False
5823330,Salad,3,5.0,15.0,Digital Wallet,In-store,2023-10-19,5.0,False,False,False
8155540,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-03-19,5.0,False,False,False
2418609,Sandwich,2,4.0,8.0,Digital Wallet,In-store,2023-09-06,4.0,False,False,False
8570149,Tea,1,1.5,1.5,Credit Card,,2023-06-03,1.5,False,False,False
4382802,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-07-17,4.0,False,False,False
9970964,Smoothie,2,4.0,8.0,Credit Card,Takeaway,2023-07-07,4.0,False,False,False
5946779,Sandwich,1,4.0,4.0,Cash,In-store,2023-05-25,4.0,False,False,False
2253622,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-09-30,4.0,False,False,False
8982328,Juice,1,3.0,3.0,Credit Card,In-store,2023-10-20,3.0,False,False,False
9969706,Cake,5,3.0,15.0,,In-store,2023-03-17,3.0,False,False,False
1915046,Sandwich,5,4.0,20.0,,,2023-04-12,4.0,False,False,False
4624019,Cookie,1,1.0,1.0,Cash,UNKNOWN,2023-02-12,1.0,False,False,False
1773856,Cake,2,3.0,6.0,,ERROR,2023-08-11,3.0,False,False,False
6667083,Cake,1,3.0,3.0,Cash,,2023-03-19,3.0,False,False,False
8639879,Salad,2,5.0,10.0,,Takeaway,2023-03-09,,False,False,False
5144090,Coffee,5,2.0,10.0,Digital Wallet,UNKNOWN,2023-05-15,2.0,False,False,False
1322421,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-03-05,3.0,False,False,False
4474441,Coffee,4,2.0,8.0,Credit Card,,2023-08-23,2.0,False,False,False
6598343,Juice,4,3.0,12.0,,,2023-07-10,3.0,False,False,False
1297663,Smoothie,5,4.0,20.0,Credit Card,,2023-09-12,4.0,False,False,False
4972634,Sandwich,5,4.0,20.0,Credit Card,In-store,2023-07-22,4.0,False,False,False
7362776,Cookie,5,1.0,5.0,,In-store,2023-01-26,1.0,False,False,False
8159772,Cake,1,3.0,3.0,Credit Card,In-store,2023-10-02,3.0,False,False,False
7137800,Tea,1,1.5,1.5,ERROR,Takeaway,2023-02-22,1.5,False,False,False
4360970,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-06-28,1.5,False,False,False
6529863,Salad,3,5.0,15.0,,Takeaway,2023-08-16,5.0,False,False,False
3886583,Tea,3,1.5,4.5,Digital Wallet,In-store,2023-05-03,1.5,False,False,False
9315004,Sandwich,5,4.0,20.0,Digital Wallet,In-store,2023-12-21,4.0,False,False,False
1624458,Tea,4,1.5,6.0,Digital Wallet,,,1.5,False,False,False
4039864,Cake,2,3.0,6.0,Cash,In-store,2023-07-24,3.0,False,False,False
8901988,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-01-21,,False,False,False
8103754,Salad,5,5.0,25.0,Cash,Takeaway,2023-01-29,5.0,False,False,False
6318017,Tea,3,1.5,4.5,Cash,In-store,2023-06-23,1.5,False,False,False
9608271,Coffee,2,2.0,4.0,,,2023-10-24,2.0,False,False,False
4583009,Salad,5,5.0,25.0,Credit Card,In-store,2023-01-08,5.0,False,False,False
2536821,Salad,5,5.0,25.0,,Takeaway,2023-12-01,5.0,False,False,False
5820621,Cookie,5,1.0,5.0,,In-store,2023-12-01,1.0,False,False,False
2878994,Sandwich,1,4.0,4.0,,,2023-05-19,4.0,False,False,False
8014973,Salad,3,5.0,15.0,,In-store,2023-08-09,,False,False,False
6492477,Coffee,5,2.0,10.0,,ERROR,2023-02-03,2.0,False,False,False
8549600,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-11-19,2.0,False,False,False
4496616,Salad,5,5.0,25.0,,Takeaway,2023-10-07,5.0,False,False,False
3190538,Coffee,2,2.0,4.0,Digital Wallet,,2023-06-03,2.0,False,False,False
8863649,Cookie,1,1.0,1.0,Credit Card,In-store,2023-03-05,1.0,False,False,False
8078312,Cookie,1,1.0,1.0,,,2023-09-24,1.0,False,False,False
6306644,,2,3.0,6.0,Digital Wallet,,2023-06-15,,True,False,False
9836829,Cookie,5,1.0,5.0,,Takeaway,2023-10-15,1.0,False,False,False
8942829,Salad,5,5.0,25.0,Cash,,2023-03-11,5.0,False,False,False
1604072,Coffee,2,2.0,4.0,,,2023-01-01,2.0,False,False,False
3673322,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-04-24,,False,False,False
1830432,Cookie,3,1.0,3.0,Digital Wallet,Takeaway,2023-11-02,1.0,False,False,False
4314504,Cake,1,3.0,3.0,,In-store,2023-06-01,3.0,False,False,False
2880516,Tea,1,1.5,1.5,Cash,In-store,2023-03-26,1.5,False,False,False
4649079,Cookie,4,1.0,4.0,,Takeaway,2023-07-26,1.0,False,False,False
6383336,Cake,2,3.0,6.0,,Takeaway,2023-01-21,3.0,False,False,False
7605163,Salad,1,5.0,5.0,,Takeaway,2023-08-15,5.0,False,False,False
2294603,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-09-02,1.5,False,False,False
7097760,Coffee,3,2.0,6.0,Digital Wallet,,2023-10-24,2.0,False,False,False
1998357,Cake,2,3.0,6.0,Digital Wallet,,,3.0,False,False,False
1220061,Sandwich,3,4.0,12.0,Digital Wallet,In-store,2023-09-03,4.0,False,False,False
9944500,Smoothie,,4.0,,Cash,In-store,2023-01-03,4.0,False,False,False
1329167,Tea,5,1.5,7.5,,Takeaway,2023-01-14,1.5,False,False,False
3463337,Juice,5,3.0,15.0,Credit Card,In-store,2023-09-20,3.0,False,False,False
8016623,Tea,2,1.5,3.0,Cash,Takeaway,2023-05-09,1.5,False,False,False
9525078,Salad,5,5.0,25.0,ERROR,Takeaway,2023-07-23,5.0,False,False,False
2841233,Cookie,1,1.0,1.0,Cash,Takeaway,2023-12-01,1.0,False,False,False
1458905,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-02-19,4.0,False,False,False
3977520,Coffee,5,2.0,10.0,UNKNOWN,,2023-08-08,2.0,False,False,False
3330279,Cake,1,3.0,3.0,Credit Card,,2023-11-13,3.0,False,False,False
6234882,Cookie,4,1.0,4.0,Credit Card,ERROR,2023-01-01,1.0,False,False,False
9970653,,5,4.0,20.0,Digital Wallet,Takeaway,2023-12-30,,True,False,False
4185160,Coffee,2,2.0,4.0,Credit Card,In-store,2023-05-04,,False,False,False
6093955,Tea,5,1.5,7.5,UNKNOWN,Takeaway,2023-01-01,1.5,False,False,False
2074343,,3,4.0,12.0,Digital Wallet,In-store,2023-05-30,,True,False,False
7994903,Smoothie,4,4.0,16.0,Credit Card,In-store,2023-01-09,4.0,False,False,False
3109161,Sandwich,3,4.0,12.0,Digital Wallet,ERROR,2023-09-11,4.0,False,False,False
2185727,Salad,4,5.0,20.0,Digital Wallet,In-store,2023-10-08,5.0,False,False,False
8971366,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-08-24,3.0,False,False,False
3669866,Tea,3,1.5,4.5,Digital Wallet,In-store,2023-05-10,1.5,False,False,False
9395223,Cookie,4,1.0,4.0,Credit Card,In-store,2023-12-29,1.0,False,False,False
7963892,Salad,1,5.0,5.0,,Takeaway,2023-08-15,5.0,False,False,False
6325639,Juice,3,3.0,9.0,UNKNOWN,In-store,2023-07-19,3.0,False,False,False
3856510,Smoothie,5,4.0,20.0,Cash,,2023-10-21,4.0,False,False,False
4779192,Cookie,5,1.0,5.0,Digital Wallet,,2023-11-06,1.0,False,False,False
4163126,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,,4.0,False,False,False
5808719,Juice,1,3.0,3.0,Cash,In-store,2023-10-01,3.0,False,False,False
2817210,Cake,4,3.0,12.0,,,2023-11-10,3.0,False,False,False
1985396,Sandwich,3,4.0,12.0,Cash,In-store,2023-01-23,4.0,False,False,False
7625340,Cookie,2,1.0,2.0,Credit Card,In-store,2023-01-20,,False,False,False
1533652,Tea,3,1.5,4.5,Cash,In-store,2023-08-17,1.5,False,False,False
6345619,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-12-09,3.0,False,False,False
3218971,Sandwich,5,4.0,20.0,Credit Card,ERROR,2023-06-13,4.0,False,False,False
8127681,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-09-02,4.0,False,False,False
7328604,Salad,2,5.0,10.0,Credit Card,,2023-02-25,5.0,False,False,False
4574757,Juice,2,3.0,6.0,ERROR,In-store,2023-08-05,3.0,False,False,False
9505924,Cake,4,3.0,12.0,,,2023-03-17,3.0,False,False,False
9482559,Cookie,1,1.0,1.0,,In-store,2023-08-04,1.0,False,False,False
7705153,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-01-25,1.5,False,False,False
7037557,Salad,4,5.0,20.0,Cash,,2023-05-02,5.0,False,False,False
9517548,Coffee,3,2.0,6.0,Cash,Takeaway,2023-01-25,2.0,False,False,False
4467046,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-09-27,5.0,False,False,False
5074212,Juice,5,3.0,15.0,UNKNOWN,,2023-05-14,3.0,False,False,False
8167530,Cake,3,3.0,9.0,Cash,In-store,2023-03-08,3.0,False,False,False
2158361,,2,3.0,6.0,,,2023-07-27,,True,False,False
5492822,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-12-16,2.0,False,False,False
8538125,Cake,5,3.0,15.0,Digital Wallet,,2023-05-30,3.0,False,False,False
1091115,Sandwich,5,4.0,20.0,Cash,Takeaway,2023-11-04,4.0,False,False,False
5350286,Sandwich,5,4.0,20.0,Credit Card,,2023-02-18,4.0,False,False,False
1534223,Cake,3,3.0,9.0,Credit Card,,2023-01-30,3.0,False,False,False
6403951,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-07-13,1.5,False,False,False
7961171,Juice,3,3.0,9.0,Cash,In-store,2023-01-27,3.0,False,False,False
6312039,Cake,5,3.0,15.0,,In-store,2023-09-29,3.0,False,False,False
6177334,Juice,1,3.0,3.0,Credit Card,In-store,2023-02-15,3.0,False,False,False
7466297,Cookie,1,1.0,1.0,Digital Wallet,,2023-07-13,1.0,False,False,False
2693278,Tea,3,1.5,4.5,,,2023-11-26,1.5,False,False,False
3561149,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-05-20,3.0,False,False,False
2227825,Sandwich,5,4.0,20.0,Credit Card,,2023-06-05,4.0,False,False,False
9965686,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-10-02,3.0,False,False,False
5303413,Coffee,1,2.0,2.0,Digital Wallet,In-store,2023-06-21,2.0,False,False,False
5328814,Tea,3,1.5,4.5,Cash,,2023-10-18,1.5,False,False,False
9658354,Tea,3,1.5,4.5,Credit Card,In-store,2023-11-12,,False,False,False
